# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Thu May  5 07:37:53 CEST 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 6.47712 2.2900507450 2.5790991783    2.289  1.111  3.7706  3.721    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.993 2.824 2.663 2.032 1.656 1.340 0.934 0.616 0.576
0.0152 0.01508 6.47712 2.2999999523 2.5794074535    2.299  1.130  3.7724  3.711    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.945 2.756 2.603 1.980 1.608 1.295 0.894 0.580 0.540
0.0152 0.01508 6.47712 2.3138673306 2.5798318386    2.313  1.157  3.7748  3.696    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.877 2.660 2.519 1.907 1.541 1.232 0.838 0.530 0.491
0.0152 0.01508 6.47712 2.3460271358 2.5807940960    2.345  1.219  3.7809  3.664    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.722 2.440 2.326 1.741 1.390 1.091 0.713 0.420 0.383
0.0152 0.01508 6.47712 2.3784503937 2.5817339420    2.377  1.281  3.7877  3.636    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.567 2.224 2.131 1.577 1.241 0.954 0.592 0.314 0.279
0.0152 0.01508 6.47712 2.4000000954 2.5823426247    2.399  1.322  3.7927  3.619    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.464 2.078 1.998 1.467 1.142 0.864 0.515 0.248 0.215
0.0152 0.01508 6.47712 2.4069199562 2.5825352669    2.406  1.336  3.7945  3.613    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.430 2.029 1.954 1.430 1.109 0.834 0.489 0.226 0.194
0.0152 0.01508 6.47712 2.4283890724 2.5831253529    2.428  1.379  3.8009  3.599    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.322 1.869 1.808 1.313 1.007 0.743 0.414 0.164 0.134
0.0152 0.01508 6.47712 2.4493715763 2.5836904049    2.449  1.422  3.8084  3.590    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.214 1.710 1.661 1.198 0.909 0.658 0.346 0.112 0.084
0.0152 0.01508 6.47712 2.4675235748 2.5841703415    2.467  1.460  3.8164  3.588    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.120 1.570 1.527 1.096 0.824 0.587 0.294 0.076 0.051
0.0152 0.01508 6.47712 2.4827222824 2.5845661163    2.482  1.492  3.8245  3.591    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.041 1.451 1.410 1.008 0.753 0.530 0.256 0.055 0.031
0.0152 0.01508 6.47712 2.4963161945 2.5849153996    2.496  1.521  3.8331  3.599    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.969 1.343 1.300 0.928 0.691 0.483 0.230 0.046 0.023
0.0152 0.01508 6.47712 2.5092616081 2.5852439404    2.509  1.548  3.8422  3.610    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.900 1.243 1.195 0.852 0.633 0.443 0.209 0.044 0.022
0.0152 0.01508 6.47712 2.5218200684 2.5855588913    2.521  1.575  3.8517  3.623    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.832 1.146 1.092 0.779 0.579 0.406 0.194 0.047 0.026
0.0152 0.01508 6.47712 2.5340564251 2.5858623981    2.534  1.601  3.8615  3.638    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.766 1.054 0.992 0.707 0.528 0.373 0.181 0.052 0.034
0.0152 0.01508 6.47712 2.5460128784 2.5861556530    2.546  1.627  3.8712  3.653    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.702 0.967 0.895 0.640 0.481 0.344 0.173 0.061 0.043
0.0152 0.01508 6.47712 2.5577180386 2.5864396095    2.557  1.653  3.8811  3.669    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.638 0.883 0.801 0.575 0.436 0.318 0.166 0.071 0.055
0.0152 0.01508 6.47712 2.5691978931 2.5867154598    2.569  1.678  3.8910  3.686    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.576 0.802 0.710 0.515 0.396 0.295 0.163 0.083 0.068
0.0152 0.01508 6.47712 2.5841848850 2.5870711803    2.584  1.710  3.9042  3.709    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.495 0.697 0.598 0.443 0.350 0.271 0.163 0.101 0.088
0.0152 0.01508 6.47712 2.5988526344 2.5874147415    2.599  1.742  3.9175  3.733    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.416 0.595 0.497 0.380 0.311 0.252 0.167 0.121 0.109
0.0152 0.01508 6.47712 2.5999999046 2.5874414444    2.600  1.744  3.9185  3.735    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.410 0.587 0.489 0.376 0.308 0.251 0.167 0.123 0.111
0.0152 0.01508 6.47712 2.6112282276 2.5877010822    2.611  1.767  3.9286  3.754    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.351 0.510 0.422 0.334 0.283 0.239 0.173 0.139 0.129
0.0152 0.01508 6.47712 2.6252589226 2.5880222321    2.625  1.796  3.9415  3.779    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.279 0.417 0.353 0.293 0.258 0.230 0.184 0.161 0.153
0.0152 0.01508 6.47712 2.6391282082 2.5883355141    2.639  1.824  3.9545  3.805    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.209 0.333 0.299 0.264 0.242 0.227 0.199 0.186 0.181
0.0152 0.01508 6.47712 2.6528923512 2.5886428356    2.653  1.851  3.9675  3.832    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.142 0.257 0.257 0.244 0.234 0.229 0.219 0.213 0.212
0.0152 0.01508 6.47712 2.6666481495 2.5889463425    2.667  1.877  3.9805  3.861    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.077 0.191 0.227 0.233 0.232 0.237 0.243 0.245 0.246
0.0152 0.01508 6.47712 2.6805245876 2.5892488956    2.681  1.901  3.9936  3.891    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.016 0.134 0.207 0.231 0.237 0.250 0.272 0.279 0.285
0.0152 0.01508 6.47712 2.6947667599 2.5895557404    2.695  1.924  4.0066  3.923    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.039 0.086 0.199 0.236 0.249 0.269 0.306 0.318 0.328
0.0152 0.01508 6.47712 2.7099649906 2.5898790359    2.710  1.942  4.0196  3.959    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.086 0.050 0.202 0.252 0.270 0.297 0.349 0.365 0.378
0.0152 0.01508 6.47712 2.7184023857 2.5900568962    2.719  1.951  4.0265  3.979    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.107 0.035 0.209 0.264 0.284 0.315 0.374 0.393 0.408
0.0152 0.01508 6.47712 2.7275960445 2.5902490616    2.728  1.950  4.0313  4.001    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.105 0.044 0.232 0.291 0.313 0.345 0.410 0.430 0.446
0.0152 0.01508 6.47712 2.7526943684 2.5907661915    2.753  1.931  4.0400  4.059    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.057 0.105 0.318 0.382 0.406 0.443 0.517 0.540 0.558
0.0152 0.01508 6.47712 2.7685954571 2.5910882950    2.769  1.906  4.0418  4.093    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.004 0.171 0.389 0.453 0.478 0.515 0.591 0.615 0.633
0.0152 0.01508 6.47712 2.7818408012 2.5913531780    2.782  1.879  4.0408  4.119    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.072 0.240 0.454 0.515 0.540 0.577 0.652 0.676 0.694
0.0152 0.01508 6.47712 2.7948505878 2.5916106701    2.795  1.852  4.0388  4.140    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.141 0.308 0.515 0.574 0.598 0.634 0.707 0.730 0.748
0.0152 0.01508 6.47712 2.8000001907 2.5917119980    2.800  1.842  4.0379  4.147    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.165 0.333 0.536 0.594 0.618 0.653 0.725 0.748 0.765
0.0152 0.01508 6.47712 2.8075320721 2.5918591022    2.808  1.827  4.0366  4.157    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.202 0.369 0.567 0.623 0.647 0.682 0.752 0.775 0.792
0.0152 0.01508 6.47712 2.8246538639 2.5921905041    2.825  1.811  4.0352  4.171    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.243 0.410 0.603 0.658 0.681 0.715 0.784 0.806 0.823
0.0152 0.01508 6.47712 2.8630342484 2.5929164886    2.863  1.796  4.0352  4.192    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.280 0.449 0.641 0.695 0.718 0.753 0.822 0.844 0.860
0.0152 0.01508 6.47712 2.8761091232 2.5931587219    2.876  1.808  4.0384  4.194    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.249 0.421 0.624 0.680 0.704 0.740 0.812 0.835 0.853
0.0152 0.01508 6.47712 2.9259338379 2.5940592289    2.926  1.874  4.0555  4.204    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.085 0.277 0.534 0.603 0.633 0.675 0.765 0.793 0.815
0.0152 0.01508 6.47712 2.9561195374 2.5945878029    2.956  1.925  4.0701  4.216    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.043 0.170 0.473 0.552 0.585 0.633 0.738 0.770 0.795
0.0152 0.01508 6.47712 2.9778988361 2.5949614048    2.978  1.966  4.0829  4.229    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.145 0.090 0.432 0.518 0.554 0.607 0.723 0.759 0.787
0.0152 0.01508 6.47712 2.9952197075 2.5952541828    2.995  1.996  4.0933  4.243    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.221 0.035 0.407 0.499 0.537 0.593 0.719 0.757 0.788
0.0152 0.01508 6.47712 3.0000000000 2.5953342915    3.000  2.003  4.0959  4.248    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.238 0.022 0.402 0.496 0.535 0.592 0.720 0.759 0.790
0.0152 0.01508 6.47712 3.0106809139 2.5955121517    3.011  2.019  4.1020  4.258    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.278 -0.004 0.393 0.489 0.529 0.589 0.722 0.762 0.795
0.0152 0.01508 6.47712 3.0327143669 2.5958747864    3.033  2.037  4.1111  4.279    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.323 -0.028 0.394 0.495 0.537 0.599 0.741 0.783 0.817
0.0152 0.01508 6.47712 3.0824716091 2.5966715813    3.082  2.034  4.1205  4.326    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.316 0.006 0.451 0.555 0.600 0.665 0.814 0.858 0.894
0.0152 0.01508 6.47712 3.1171584129 2.5972096920    3.117  2.024  4.1219  4.347    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.290 0.037 0.484 0.589 0.634 0.700 0.850 0.895 0.931
0.0152 0.01508 6.47712 3.1798076630 2.5981476307    3.179  2.036  4.1246  4.355    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.319 0.016 0.469 0.576 0.621 0.688 0.840 0.885 0.921
0.0152 0.01508 6.47712 3.2000000477 2.5984411240    3.199  2.042  4.1258  4.356    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.335 0.004 0.460 0.567 0.612 0.679 0.832 0.878 0.915
0.0152 0.01508 6.47712 3.2577548027 2.5992569923    3.257  2.055  4.1284  4.361    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.369 -0.023 0.440 0.548 0.594 0.662 0.817 0.864 0.901
0.0152 0.01508 6.47712 3.4000000954 2.6011312008    3.398  2.125  4.1407  4.359    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.543 -0.166 0.329 0.443 0.492 0.564 0.728 0.778 0.817
0.0152 0.01508 6.47712 3.6000001431 2.6034805775    3.598  2.218  4.1569  4.355    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.776 -0.352 0.182 0.305 0.357 0.434 0.611 0.663 0.705
0.0152 0.01508 6.47712 3.8000001907 2.6055479050    3.798  2.306  4.1720  4.351    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.996 -0.525 0.043 0.174 0.230 0.311 0.498 0.554 0.599
0.0152 0.01508 6.47712 4.0000000000 2.6073791981    4.001  2.388  4.1862  4.348    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.201 -0.683 -0.085 0.052 0.112 0.197 0.395 0.453 0.501
0.0152 0.01508 6.47712 4.1999998093 2.6090114117    4.198  2.466  4.1995  4.345    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.396 -0.834 -0.208 -0.064 -0.001 0.088 0.295 0.356 0.406
0.0152 0.01508 6.47712 4.4000000954 2.6104743481    4.397  2.540  4.2118  4.340    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.581 -0.975 -0.325 -0.175 -0.109 -0.016 0.199 0.263 0.315
0.0152 0.01508 6.47712 4.5999999046 2.6117916107    4.597  2.611  4.2236  4.336    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.757 -1.108 -0.436 -0.280 -0.212 -0.115 0.108 0.174 0.228
0.0152 0.01508 6.47712 4.8000001907 2.6129837036    4.798  2.678  4.2350  4.333    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.926 -1.236 -0.543 -0.381 -0.310 -0.210 0.020 0.088 0.144
0.0152 0.01508 6.47712 5.0000000000 2.6140668392    4.999  2.741  4.2451  4.328    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.084 -1.356 -0.645 -0.478 -0.405 -0.302 -0.065 0.005 0.063
0.0152 0.01508 6.47712 5.1999998093 2.6150546074    5.200  2.802  4.2549  4.323    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.236 -1.473 -0.744 -0.573 -0.496 -0.390 -0.147 -0.075 -0.016
0.0152 0.01508 6.47712 5.3999996185 2.6159586906    5.401  2.861  4.2645  4.319    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.383 -1.584 -0.839 -0.662 -0.584 -0.475 -0.226 -0.151 -0.090
0.0152 0.01508 6.47712 5.5999994278 2.6167888641    5.601  2.918  4.2740  4.316    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.524 -1.691 -0.929 -0.748 -0.667 -0.555 -0.300 -0.224 -0.161
0.0152 0.01508 6.47712 5.8000001907 2.6175537109    5.801  2.971  4.2823  4.311    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.658 -1.794 -1.017 -0.833 -0.749 -0.635 -0.375 -0.297 -0.233
0.0152 0.01508 6.47712 6.0000000000 2.6182601452    6.000  3.023  4.2903  4.306    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.788 -1.894 -1.104 -0.916 -0.830 -0.713 -0.448 -0.369 -0.303
0.0152 0.01508 6.47712 6.1999998093 2.6189143658    6.200  3.074  4.2985  4.303    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.914 -1.990 -1.186 -0.994 -0.906 -0.787 -0.516 -0.435 -0.368
0.0152 0.01508 6.47712 6.4000000954 2.6195218563    6.399  3.121  4.3058  4.298    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.034 -2.083 -1.266 -1.071 -0.982 -0.860 -0.585 -0.502 -0.434
0.0152 0.01508 6.47712 7.0000000000 2.6211071014    6.996  3.256  4.3266  4.285    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.371 -2.344 -1.493 -1.288 -1.194 -1.066 -0.778 -0.691 -0.618
0.0152 0.01508 6.47712 7.5746440887 2.6223578453    7.573  3.374  4.3449  4.275    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.665 -2.572 -1.691 -1.479 -1.381 -1.247 -0.948 -0.856 -0.780
0.0152 0.01508 6.47712 8.0000000000 2.6231517792    8.001  3.456  4.3575  4.267    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.870 -2.730 -1.829 -1.613 -1.511 -1.374 -1.068 -0.973 -0.894
0.0152 0.01508 6.47712 8.4090709686 2.6238288879    8.407  3.529  4.3684  4.259    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.052 -2.874 -1.955 -1.734 -1.631 -1.490 -1.178 -1.081 -1.000
0.0152 0.01508 6.47712 9.0000000000 2.6246831417    8.995  3.629  4.3835  4.249    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.302 -3.069 -2.127 -1.901 -1.794 -1.650 -1.329 -1.228 -1.144
0.0152 0.01508 6.47712 10.0000000000 2.6258678436    9.998  3.782  4.4061  4.232    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.685 -3.367 -2.364 -2.105 -2.000 -1.871 -1.538 -1.453 -1.373
0.0152 0.01508 6.47712 10.6886129379 2.6265370846   10.689  3.877  4.4200  4.222    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.923 -3.539 -2.528 -2.260 -2.147 -2.010 -1.674 -1.595 -1.514
0.0152 0.01508 6.47712 11.0000000000 2.6268081665   11.001  3.919  4.4260  4.217    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.026 -3.618 -2.602 -2.331 -2.215 -2.075 -1.737 -1.659 -1.577
